holiday,temp,rain,snow,weather,date,Time,traffic_volume
7,265.42,0,0,0,27-11-2015,20:00:00,2782
7,264.15,0,0,0,27-11-2015,22:00:00,2406
7,263.02,0,0,0,27-11-2015,23:00:00,1583
7,262.82,0,0,0,28-11-2015,01:00:00,530
7,262.54,0,0,0,28-11-2015,02:00:00,496
7,262.62,0,0,0,28-11-2015,04:00:00,303
7,262.01,0,0,0,28-11-2015,06:00:00,959
7,261.95,0,0,5,28-11-2015,08:00:00,2107
7,265.86,0,0,0,28-11-2015,10:00:00,3780
7,270.34,0,0,0,28-11-2015,12:00:00,4974
7,272.5,0,0,0,28-11-2015,13:00:00,5002
7,273.01,0,0,0,28-11-2015,14:00:00,4470
7,272.93,0,0,0,28-11-2015,16:00:00,4168
7,269.75,0,0,0,28-11-2015,18:00:00,3773
7,267.36,0,0,0,28-11-2015,20:00:00,2819
7,266.41,0,0,0,28-11-2015,22:00:00,4088
7,265.02,0,0,0,28-11-2015,23:00:00,1874
7,264.28,0,0,0,29-11-2015,01:00:00,707
7,264.08,0,0,0,29-11-2015,02:00:00,558
7,265.02,0,0,0,29-11-2015,04:00:00,298
7,266.93,0,0,1,29-11-2015,06:00:00,715
7,268.5,0,0,1,29-11-2015,08:00:00,1637
7,270.21,0,0,1,29-11-2015,10:00:00,3164
7,272.35,0,0,1,29-11-2015,12:00:00,4021
7,273.88,0,0,1,29-11-2015,13:00:00,4187
7,274.43,0,0,1,29-11-2015,14:00:00,4454
7,274.44,0,0,1,29-11-2015,16:00:00,5228
7,273.44,0,0,1,29-11-2015,18:00:00,4117
7,273.36,0,0,1,29-11-2015,20:00:00,2736
7,273.22,0,0,1,29-11-2015,22:00:00,1469
7,273.08,0,0,1,30-11-2015,00:00:00,448
7,273.08,0,0,1,30-11-2015,02:00:00,260
7,272.94,0,0,8,30-11-2015,04:00:00,832
7,272.44,0,0,8,30-11-2015,06:00:00,3494
7,272.44,0,0,3,30-11-2015,06:00:00,3494
7,272.44,0,0,5,30-11-2015,06:00:00,3494
7,272.28,0,0,8,30-11-2015,08:00:00,4233
7,272.28,0,0,5,30-11-2015,08:00:00,4233
7,272.65,0,0,8,30-11-2015,10:00:00,3930
7,272.65,0,0,5,30-11-2015,10:00:00,3930
7,273.55,0,0,5,30-11-2015,12:00:00,4067
7,274.3,0,0,4,30-11-2015,14:00:00,4821
7,274.3,0,0,5,30-11-2015,14:00:00,4821
7,274.58,0,0,8,30-11-2015,16:00:00,5147
7,274.58,0,0,5,30-11-2015,16:00:00,5147
7,274.58,0,0,6,30-11-2015,16:00:00,5147
7,274.3,0,0,8,30-11-2015,18:00:00,2823
7,274.3,0,0,5,30-11-2015,18:00:00,2823
7,274.3,0,0,3,30-11-2015,18:00:00,2823
7,274.01,0,0,8,30-11-2015,20:00:00,1714
7,274.01,0,0,5,30-11-2015,20:00:00,1714
7,273.94,0,0,2,30-11-2015,22:00:00,1123
7,273.94,0,0,5,30-11-2015,22:00:00,1123
7,273.94,0,0,8,30-11-2015,22:00:00,1123
7,274.08,0,0,8,01-12-2015,00:00:00,480
7,274.08,0,0,5,01-12-2015,00:00:00,480
7,274.08,0,0,6,01-12-2015,00:00:00,480
7,273.93,0,0,8,01-12-2015,02:00:00,275
7,273.93,0,0,5,01-12-2015,02:00:00,275
7,274.08,0,0,5,01-12-2015,04:00:00,990
7,274.08,0,0,8,01-12-2015,04:00:00,990
7,274.08,0,0,2,01-12-2015,04:00:00,990
7,274.08,0,0,8,01-12-2015,06:00:00,5418
7,274.08,0,0,5,01-12-2015,06:00:00,5418
7,274.08,0,0,6,01-12-2015,06:00:00,5418
7,273.94,0,0,8,01-12-2015,08:00:00,4740
7,273.94,0,0,5,01-12-2015,08:00:00,4740
7,273.94,0,0,6,01-12-2015,08:00:00,4740
7,274.08,0,0,5,01-12-2015,10:00:00,4043
7,274.08,0,0,2,01-12-2015,10:00:00,4043
7,273.69,0,0,5,01-12-2015,12:00:00,4526
7,273.44,0,0,5,01-12-2015,14:00:00,4962
7,273.01,0,0,8,01-12-2015,16:00:00,6376
7,273.01,0,0,2,01-12-2015,16:00:00,6376
7,272.58,0,0,8,01-12-2015,18:00:00,4267
7,272.22,0,0,8,01-12-2015,20:00:00,2534
7,271.87,0,0,8,01-12-2015,22:00:00,1525
7,271.35,0,0,5,02-12-2015,00:00:00,536
7,271.35,0,0,8,02-12-2015,00:00:00,536
7,271.22,0,0,5,02-12-2015,02:00:00,285
7,271.22,0,0,8,02-12-2015,02:00:00,285
7,271.46,0,0,5,02-12-2015,04:00:00,877
7,271.46,0,0,8,02-12-2015,04:00:00,877
7,271.01,0,0,5,02-12-2015,06:00:00,5832
7,271.01,0,0,8,02-12-2015,06:00:00,5832
7,271.41,0,0,8,02-12-2015,08:00:00,5886
7,271.41,0,0,5,02-12-2015,08:00:00,5886
7,272.43,0,0,5,02-12-2015,10:00:00,4568
7,272.43,0,0,8,02-12-2015,10:00:00,4568
7,273.64,0,0,5,02-12-2015,12:00:00,4860
7,275.08,0,0,5,02-12-2015,14:00:00,5239
7,275.41,0,0,1,02-12-2015,16:00:00,6401
7,275.15,0,0,1,02-12-2015,18:00:00,4547
7,274.84,0,0,1,02-12-2015,20:00:00,2407
7,274.29,0,0,5,02-12-2015,22:00:00,1521
7,273.23,0,0,5,02-12-2015,23:00:00,1066
7,272.42,0,0,5,03-12-2015,01:00:00,392
7,270.69,0,0,5,03-12-2015,03:00:00,342
7,269.22,0,0,5,03-12-2015,05:00:00,2839
7,267.62,0,0,5,03-12-2015,07:00:00,6690
7,267.44,0,0,5,03-12-2015,09:00:00,5238
7,269.22,0,0,5,03-12-2015,11:00:00,4729
7,273.15,0,0,0,03-12-2015,13:00:00,4953
7,273.95,0,0,0,03-12-2015,14:00:00,5559
7,272.55,0,0,0,03-12-2015,17:00:00,6317
7,271.76,0,0,0,03-12-2015,19:00:00,3421
7,270.55,0,0,1,03-12-2015,21:00:00,3716
7,269.89,0,0,0,03-12-2015,23:00:00,1308
7,268.3,0,0,0,04-12-2015,00:00:00,687
7,268.44,0,0,0,04-12-2015,02:00:00,302
7,268.36,0,0,5,04-12-2015,04:00:00,825
7,267.58,0,0,5,04-12-2015,06:00:00,5592
7,267.31,0,0,5,04-12-2015,08:00:00,5784
7,271,0,0,0,04-12-2015,10:00:00,4687
7,275.8,0,0,0,04-12-2015,12:00:00,5514
7,279.22,0,0,0,04-12-2015,13:00:00,5456
7,279.62,0,0,0,04-12-2015,15:00:00,6173
7,278.35,0,0,0,04-12-2015,17:00:00,6452
7,276.15,0,0,0,04-12-2015,19:00:00,3805
7,275.82,0,0,0,04-12-2015,21:00:00,3244
7,276.15,0,0,0,04-12-2015,23:00:00,1917
7,276.72,0,0,0,05-12-2015,00:00:00,1151
7,276.61,0,0,0,05-12-2015,02:00:00,535
7,276.5,0,0,0,05-12-2015,04:00:00,420
7,277.01,0,0,0,05-12-2015,06:00:00,1294
7,276.61,0,0,1,05-12-2015,08:00:00,3009
7,277.23,0,0,0,05-12-2015,10:00:00,4098
7,278.94,0,0,0,05-12-2015,12:00:00,5264
7,279.62,0,0,0,05-12-2015,14:00:00,5235
7,278.82,0,0,0,05-12-2015,16:00:00,5255
7,277.28,0,0,1,05-12-2015,18:00:00,4662
7,277.65,0,0,1,05-12-2015,20:00:00,2731
7,277.86,0,0,1,05-12-2015,22:00:00,3619
7,277.36,0,0,5,05-12-2015,23:00:00,2122
7,277.01,0,0,5,06-12-2015,01:00:00,733
7,276.62,0,0,5,06-12-2015,03:00:00,353
7,276.02,0,0,3,06-12-2015,05:00:00,446
7,276.02,0,0,3,06-12-2015,07:00:00,1283
7,276.02,0,0,5,06-12-2015,07:00:00,1283
7,275.96,0,0,5,06-12-2015,09:00:00,3163
7,275.96,0,0,3,06-12-2015,09:00:00,3163
7,275.89,0,0,5,06-12-2015,11:00:00,4084
7,275.89,0,0,3,06-12-2015,11:00:00,4084
7,275.58,0,0,5,06-12-2015,13:00:00,4171
7,275.51,0,0,5,06-12-2015,15:00:00,4233
7,274.89,0,0,5,06-12-2015,17:00:00,4001
7,274.89,0,0,4,06-12-2015,17:00:00,4001
7,274.89,0,0,3,06-12-2015,17:00:00,4001
7,274.22,0,0,5,06-12-2015,19:00:00,2587
7,274.22,0,0,3,06-12-2015,19:00:00,2587
7,273.48,0,0,5,06-12-2015,21:00:00,1834
7,273.48,0,0,3,06-12-2015,21:00:00,1834
7,273.09,0,0,5,06-12-2015,23:00:00,909
7,273.09,0,0,3,06-12-2015,23:00:00,909
7,273.01,0,0,5,07-12-2015,00:00:00,456
7,273.01,0,0,3,07-12-2015,00:00:00,456
7,272.58,0,0,5,07-12-2015,01:00:00,318
7,272.58,0,0,3,07-12-2015,01:00:00,318
7,272.65,0,0,5,07-12-2015,03:00:00,344
7,272.65,0,0,3,07-12-2015,03:00:00,344
7,272.72,0,0,5,07-12-2015,05:00:00,2775
7,272.69,0,0,5,07-12-2015,07:00:00,6464
7,273.09,0,0,5,07-12-2015,09:00:00,5038
7,274.93,0,0,1,07-12-2015,11:00:00,4621
7,279.43,0,0,0,07-12-2015,13:00:00,4769
7,280.15,0,0,1,07-12-2015,14:00:00,5073
7,279.08,0,0,1,07-12-2015,17:00:00,6067
7,278.44,0,0,1,07-12-2015,19:00:00,3189
7,276.02,0,0,0,07-12-2015,21:00:00,2150
7,274.8,0,0,0,07-12-2015,23:00:00,2114
7,274.22,0,0,0,08-12-2015,00:00:00,1055
7,273.94,0,0,0,08-12-2015,02:00:00,290
7,272.72,0,0,5,08-12-2015,04:00:00,890
7,272.22,0,0,5,08-12-2015,06:00:00,5717
7,272.22,0,0,5,08-12-2015,08:00:00,5524
7,274.3,0,0,1,08-12-2015,10:00:00,4566
7,277.22,0,0,2,08-12-2015,12:00:00,4866
7,278.43,0,0,6,08-12-2015,14:00:00,5083
7,278.43,0,0,5,08-12-2015,14:00:00,5083
7,278.37,0,0,6,08-12-2015,16:00:00,6550
7,278.37,0,0,2,08-12-2015,16:00:00,6550
7,277.23,0,0,6,08-12-2015,18:00:00,4783
7,277.23,0,0,5,08-12-2015,18:00:00,4783
7,277.23,0,0,2,08-12-2015,18:00:00,4783
7,276.49,0,0,5,08-12-2015,20:00:00,2669
7,276.49,0,0,2,08-12-2015,20:00:00,2669
7,275.51,0,0,3,08-12-2015,22:00:00,1506
7,275.51,0,0,5,08-12-2015,22:00:00,1506
7,275.22,0,0,5,09-12-2015,00:00:00,531
7,275.22,0,0,3,09-12-2015,00:00:00,531
7,274.22,0,0,5,09-12-2015,01:00:00,335
7,274.22,0,0,3,09-12-2015,01:00:00,335
7,273.68,0,0,5,09-12-2015,02:00:00,262
7,273.68,0,0,3,09-12-2015,02:00:00,262
7,273.22,0,0,3,09-12-2015,04:00:00,849
7,273.22,0,0,5,09-12-2015,04:00:00,849
7,272.15,0,0,3,09-12-2015,06:00:00,5847
7,272.15,0,0,5,09-12-2015,06:00:00,5847
7,271.86,0,0,5,09-12-2015,08:00:00,6067
7,273.81,0,0,0,09-12-2015,10:00:00,4609
7,276.94,0,0,0,09-12-2015,12:00:00,4970
7,278.57,0,0,1,09-12-2015,14:00:00,5370
7,279.72,0,0,0,09-12-2015,16:00:00,6893
7,279.15,0,0,1,09-12-2015,18:00:00,4851
7,279.44,0,0,0,09-12-2015,20:00:00,2823
7,280.36,0,0,0,09-12-2015,22:00:00,1672
7,280.36,0,0,0,10-12-2015,00:00:00,549
7,280.01,0,0,1,10-12-2015,02:00:00,287
7,279.29,0,0,0,10-12-2015,04:00:00,875
7,279.3,0,0,0,10-12-2015,06:00:00,5825
7,278.54,0,0,2,10-12-2015,08:00:00,5883
7,279.37,0,0,2,10-12-2015,10:00:00,4611
7,279.37,0,0,6,10-12-2015,10:00:00,4611
7,279.51,0,0,6,10-12-2015,12:00:00,4743
7,279.51,0,0,5,10-12-2015,12:00:00,4743
7,279.51,0,0,2,10-12-2015,12:00:00,4743
7,279.58,0,0,6,10-12-2015,14:00:00,5444
7,279.58,0,0,5,10-12-2015,14:00:00,5444
7,280.58,0,0,0,10-12-2015,16:00:00,6614
7,279.54,0,0,1,10-12-2015,18:00:00,4603
7,279.01,0,0,1,10-12-2015,20:00:00,2864
7,278.08,0,0,1,10-12-2015,22:00:00,2099
7,276.55,0,0,1,11-12-2015,00:00:00,667
7,276.28,0,0,1,11-12-2015,02:00:00,331
7,276.09,0,0,1,11-12-2015,04:00:00,829
7,275.79,0,0,1,11-12-2015,06:00:00,5645
7,275.49,0,0,1,11-12-2015,08:00:00,5570
7,275.94,0,0,1,11-12-2015,10:00:00,4821
7,276.15,0,0,1,11-12-2015,12:00:00,5542
7,276.58,0,0,1,11-12-2015,13:00:00,5250
7,276.51,0,0,1,11-12-2015,14:00:00,5605
7,276.29,0,0,1,11-12-2015,16:00:00,6555
7,276.22,0,0,1,11-12-2015,18:00:00,4753
7,276.08,0,0,1,11-12-2015,20:00:00,3276
7,275.79,0,0,0,11-12-2015,22:00:00,2937
7,275.08,0,0,0,11-12-2015,23:00:00,1966
7,274.95,0,0,0,12-12-2015,01:00:00,761
7,274.86,0,0,1,12-12-2015,03:00:00,412
7,275.02,0,0,1,12-12-2015,05:00:00,718
7,275.48,0,0,1,12-12-2015,07:00:00,2029
7,275.72,0,0,5,12-12-2015,09:00:00,3704
7,276.35,0,0,5,12-12-2015,11:00:00,4595
7,276.95,0,0,5,12-12-2015,12:00:00,5130
7,277.36,0,0,5,12-12-2015,14:00:00,4942
7,277.15,0,0,4,12-12-2015,16:00:00,5084
7,277.15,0,0,5,12-12-2015,16:00:00,5084
7,276.79,0,0,5,12-12-2015,18:00:00,4452
7,276.79,0,0,5,12-12-2015,20:00:00,2920
7,276.79,0,0,2,12-12-2015,22:00:00,2863
7,276.79,0,0,5,12-12-2015,22:00:00,2863
7,276.79,0,0,6,12-12-2015,22:00:00,2863
7,276.87,0,0,2,12-12-2015,23:00:00,2083
7,276.87,0,0,5,12-12-2015,23:00:00,2083
7,277.01,0,0,5,13-12-2015,01:00:00,780
7,277.01,0,0,5,13-12-2015,02:00:00,611
7,277.01,0,0,6,13-12-2015,04:00:00,289
7,277.01,0,0,5,13-12-2015,04:00:00,289
7,277.01,0,0,2,13-12-2015,04:00:00,289
7,277.01,0,0,6,13-12-2015,06:00:00,707
7,277.01,0,0,5,13-12-2015,06:00:00,707
7,276.87,0,0,6,13-12-2015,08:00:00,1656
7,276.87,0,0,5,13-12-2015,08:00:00,1656
7,276.87,0,0,2,13-12-2015,08:00:00,1656
7,276.94,0,0,6,13-12-2015,10:00:00,3331
7,276.94,0,0,5,13-12-2015,10:00:00,3331
7,276.94,0,0,2,13-12-2015,10:00:00,3331
7,277.01,0,0,2,13-12-2015,12:00:00,4212
7,277.01,0,0,5,13-12-2015,12:00:00,4212
7,277.01,0,0,6,13-12-2015,12:00:00,4212
7,277.08,0,0,2,13-12-2015,13:00:00,4440
7,277.22,0,0,1,13-12-2015,14:00:00,4193
7,277.15,0,0,5,13-12-2015,16:00:00,4193
7,277.08,0,0,5,13-12-2015,18:00:00,3444
7,277.51,0,0,1,13-12-2015,20:00:00,2372
7,277.01,0,0,5,13-12-2015,22:00:00,1741
7,276.79,0,0,1,13-12-2015,23:00:00,1035
7,276.94,0,0,6,14-12-2015,01:00:00,311
7,276.65,0,0,6,14-12-2015,03:00:00,325
7,276.3,0,0,6,14-12-2015,05:00:00,2679
7,276.3,0,0,2,14-12-2015,05:00:00,2679
7,275.72,0,0,6,14-12-2015,07:00:00,5478
7,275.72,0,0,5,14-12-2015,07:00:00,5478
7,275.72,0,0,8,14-12-2015,07:00:00,5478
7,274.94,0,0,6,14-12-2015,09:00:00,4783
7,274.94,0,0,5,14-12-2015,09:00:00,4783
7,274.94,0,0,8,14-12-2015,09:00:00,4783
7,274.35,0,0,6,14-12-2015,11:00:00,4086
7,274.35,0,0,5,14-12-2015,11:00:00,4086
7,274.35,0,0,2,14-12-2015,11:00:00,4086
7,274.35,0,0,8,14-12-2015,11:00:00,4086
7,274.08,0,0,8,14-12-2015,13:00:00,4325
7,274.84,0,0,1,14-12-2015,14:00:00,5126
7,274.87,0,0,6,14-12-2015,15:00:00,5532
7,274.87,0,0,2,14-12-2015,15:00:00,5532
7,274.42,0,0,8,14-12-2015,17:00:00,5739
7,274.42,0,0,2,14-12-2015,17:00:00,5739
7,274.15,0,0,1,14-12-2015,19:00:00,2932
7,273.68,0,0,1,14-12-2015,21:00:00,2115
7,273.48,0,0,1,14-12-2015,23:00:00,946
7,273.08,0,0,1,15-12-2015,00:00:00,551
7,272.95,0,0,1,15-12-2015,02:00:00,281
7,272.87,0,0,1,15-12-2015,04:00:00,902
7,272.72,0,0,5,15-12-2015,06:00:00,6054
7,272.58,0,0,5,15-12-2015,08:00:00,5789
7,273.35,0,0,5,15-12-2015,10:00:00,4697
7,273.79,0,0,1,15-12-2015,13:00:00,5103
7,273.65,0,0,2,15-12-2015,14:00:00,5406
7,273.65,0,0,4,15-12-2015,14:00:00,5406
7,273.65,0,0,5,15-12-2015,14:00:00,5406
7,273.68,0,0,2,15-12-2015,15:00:00,5783
7,273.68,0,0,5,15-12-2015,15:00:00,5783
7,273.68,0,0,8,15-12-2015,15:00:00,5783
7,273.65,0,0,5,15-12-2015,17:00:00,5341
7,273.65,0,0,1,15-12-2015,19:00:00,3195
7,273.65,0,0,1,15-12-2015,21:00:00,3778
7,274.15,0,0,5,15-12-2015,23:00:00,1177
7,274.15,0,0,6,16-12-2015,00:00:00,587
7,274.15,0,0,5,16-12-2015,00:00:00,587
7,274.15,0,0,8,16-12-2015,00:00:00,587
7,274.22,0,0,5,16-12-2015,02:00:00,269
7,274.22,0,0,8,16-12-2015,02:00:00,269
7,274.22,0,0,6,16-12-2015,02:00:00,269
7,274.22,0,0,2,16-12-2015,02:00:00,269
7,273.86,0,0,8,16-12-2015,04:00:00,904
7,273.86,0,0,5,16-12-2015,04:00:00,904
7,273.86,0,0,6,16-12-2015,04:00:00,904
7,274.58,0,0,6,16-12-2015,06:00:00,5665
7,274.58,0,0,5,16-12-2015,06:00:00,5665
7,274.58,0,0,8,16-12-2015,06:00:00,5665
7,275.44,0,0,5,16-12-2015,08:00:00,5882
7,275.44,0,0,2,16-12-2015,08:00:00,5882
7,275.29,0,0,8,16-12-2015,10:00:00,4593
7,275.29,0,0,6,16-12-2015,10:00:00,4593
7,275.29,0,0,10,16-12-2015,10:00:00,4593
7,275.29,0,0,5,16-12-2015,10:00:00,4593
7,275.15,0,0,6,16-12-2015,12:00:00,4807
7,275.15,0,0,5,16-12-2015,12:00:00,4807
7,275.15,0,0,2,16-12-2015,12:00:00,4807
7,275.42,0,0,6,16-12-2015,13:00:00,4939
7,275.42,0,0,5,16-12-2015,13:00:00,4939
7,275.42,0,0,2,16-12-2015,13:00:00,4939
7,275.65,0,0,6,16-12-2015,14:00:00,5214
7,275.65,0,0,5,16-12-2015,14:00:00,5214
7,275.65,0,0,8,16-12-2015,14:00:00,5214
7,275.65,0,0,2,16-12-2015,14:00:00,5214
7,274.88,0,0,6,16-12-2015,16:00:00,6450
7,274.88,0,0,5,16-12-2015,16:00:00,6450
7,274.88,0,0,2,16-12-2015,16:00:00,6450
7,273.37,0,0,8,16-12-2015,18:00:00,4479
7,273.37,0,0,5,16-12-2015,18:00:00,4479
7,271.09,0,0,8,16-12-2015,20:00:00,2649
7,269.69,0,0,1,16-12-2015,22:00:00,1915
7,268.94,0,0,1,17-12-2015,00:00:00,611
7,269.29,0,0,1,17-12-2015,02:00:00,301
7,269.94,0,0,1,17-12-2015,04:00:00,869
7,269.88,0,0,1,17-12-2015,06:00:00,5843
7,270.93,0,0,8,17-12-2015,08:00:00,5707
7,270.75,0,0,8,17-12-2015,09:00:00,5029
7,270.95,0,0,8,17-12-2015,10:00:00,4875
7,271.15,0,0,8,17-12-2015,11:00:00,4981
7,270.23,0,0,8,17-12-2015,13:00:00,5213
7,269,0,0,8,17-12-2015,15:00:00,6033
7,268.35,0,0,8,17-12-2015,17:00:00,6209
7,268.08,0,0,8,17-12-2015,19:00:00,3441
7,266.89,0,0,8,17-12-2015,21:00:00,3786
7,265.69,0,0,8,17-12-2015,23:00:00,1625
7,265.5,0,0,8,18-12-2015,00:00:00,705
7,265.08,0,0,8,18-12-2015,02:00:00,350
7,264.44,0,0,8,18-12-2015,04:00:00,838
7,264.29,0,0,1,18-12-2015,06:00:00,5502
7,265.02,0,0,1,18-12-2015,08:00:00,5477
7,266.11,0,0,8,18-12-2015,10:00:00,4911
7,266.6,0,0,8,18-12-2015,12:00:00,5451
7,265.76,0,0,8,18-12-2015,13:00:00,5490
7,265.37,0,0,8,18-12-2015,15:00:00,6057
7,263.87,0,0,0,18-12-2015,17:00:00,5941
7,262.6,0,0,0,18-12-2015,19:00:00,3610
7,261.67,0,0,0,18-12-2015,21:00:00,3161
7,260.76,0,0,0,18-12-2015,23:00:00,1830
7,260.32,0,0,0,19-12-2015,00:00:00,1128
7,260.22,0,0,0,19-12-2015,01:00:00,728
7,260.12,0,0,0,19-12-2015,02:00:00,569
7,260.14,0,0,0,19-12-2015,03:00:00,397
7,260.08,0,0,0,19-12-2015,06:00:00,1215
7,259.74,0,0,0,19-12-2015,08:00:00,2699
7,262.15,0,0,1,19-12-2015,09:00:00,3593
7,263.22,0,0,0,19-12-2015,10:00:00,4139
7,265.46,0,0,1,19-12-2015,11:00:00,4387
7,266.46,0,0,1,19-12-2015,13:00:00,4897
7,267.86,0,0,1,19-12-2015,15:00:00,4557
7,268.96,0,0,0,19-12-2015,17:00:00,4716
7,268.74,0,0,0,19-12-2015,19:00:00,3577
7,268.92,0,0,1,19-12-2015,21:00:00,3018
7,269.9,0,0,0,19-12-2015,23:00:00,2001
7,270.95,0,0,0,20-12-2015,00:00:00,1255
7,271.51,0,0,0,20-12-2015,01:00:00,811
7,271.51,0,0,0,20-12-2015,02:00:00,599
7,271.59,0,0,0,20-12-2015,04:00:00,309
7,271.75,0,0,0,20-12-2015,05:00:00,467
7,272.31,0,0,0,20-12-2015,06:00:00,850
7,272.19,0,0,0,20-12-2015,07:00:00,1265
7,272.39,0,0,0,20-12-2015,09:00:00,3086
7,274.59,0,0,0,20-12-2015,10:00:00,4497
7,275.26,0,0,0,20-12-2015,11:00:00,4150
7,276.32,0.51,0,6,20-12-2015,12:00:00,4075
7,276.76,0,0,1,20-12-2015,14:00:00,4122
7,276.43,0,0,1,20-12-2015,16:00:00,4205
7,275.34,0,0,1,20-12-2015,18:00:00,3354
7,274.51,0,0,5,20-12-2015,20:00:00,2449
7,273.49,0,0,4,20-12-2015,22:00:00,1564
7,273.49,0,0,5,20-12-2015,22:00:00,1564
7,272.81,0,0,5,20-12-2015,23:00:00,992
7,272.49,0,0,5,21-12-2015,01:00:00,345
7,272.29,0,0,4,21-12-2015,02:00:00,272
7,272.29,0,0,5,21-12-2015,02:00:00,272
7,272.03,0,0,5,21-12-2015,05:00:00,2612
7,271.94,0,0,5,21-12-2015,07:00:00,5983
7,272.08,0,0,5,21-12-2015,09:00:00,4971
7,272.65,0,0,5,21-12-2015,11:00:00,4902
7,273.4,0,0,1,21-12-2015,12:00:00,5102
7,273.4,0,0,1,21-12-2015,14:00:00,5394
7,273.1,0,0,1,21-12-2015,16:00:00,6356
7,272.64,0,0,1,21-12-2015,18:00:00,4178
7,272.37,0,0,1,21-12-2015,20:00:00,2571
7,272.23,0,0,5,21-12-2015,22:00:00,3437
7,271.93,0,0,8,21-12-2015,23:00:00,1223
7,271.93,0,0,5,21-12-2015,23:00:00,1223
7,271.56,0,0,5,22-12-2015,01:00:00,434
7,271.56,0,0,8,22-12-2015,01:00:00,434
7,271.87,0,0,5,22-12-2015,04:00:00,806
7,271.95,0,0,5,22-12-2015,06:00:00,5276
7,271.95,0,0,8,22-12-2015,06:00:00,5276
7,271.81,0,0,5,22-12-2015,08:00:00,5193
7,272.03,0,0,5,22-12-2015,10:00:00,4659
7,272.49,0,0,5,22-12-2015,12:00:00,5349
7,273.14,0,0,4,22-12-2015,14:00:00,5654
7,273.57,0,0,1,22-12-2015,16:00:00,6310
7,273.5,0,0,1,22-12-2015,18:00:00,4181
7,273.82,0,0,1,22-12-2015,20:00:00,2733
7,273.94,0,0,1,22-12-2015,22:00:00,3469
7,274.59,0,0,1,23-12-2015,00:00:00,743
7,275.14,0,0,5,23-12-2015,02:00:00,369
7,275.21,0,0,5,23-12-2015,04:00:00,775
7,275.14,0.25,0,6,23-12-2015,06:00:00,4708
7,275.14,0.25,0,5,23-12-2015,06:00:00,4708
7,275.14,0.25,0,2,23-12-2015,06:00:00,4708
7,274.73,0.64,0,6,23-12-2015,08:00:00,4619
7,274.73,0.64,0,5,23-12-2015,08:00:00,4619
7,274.74,1.02,0,6,23-12-2015,10:00:00,4674
7,274.74,1.02,0,5,23-12-2015,10:00:00,4674
7,274.74,1.02,0,3,23-12-2015,10:00:00,4674
7,274.33,0.98,0.51,6,23-12-2015,12:00:00,5167
7,274.33,0.98,0.51,8,23-12-2015,12:00:00,5167
7,274.33,0.98,0.51,5,23-12-2015,12:00:00,5167
7,274.33,0.98,0.51,3,23-12-2015,12:00:00,5167
7,273.74,0,0.32,8,23-12-2015,14:00:00,5182
7,273.74,0,0.32,5,23-12-2015,14:00:00,5182
7,273.74,0,0.32,6,23-12-2015,14:00:00,5182
7,273.86,0,0.32,8,23-12-2015,16:00:00,5222
7,273.86,0,0.32,5,23-12-2015,16:00:00,5222
7,273.83,0,0.06,8,23-12-2015,18:00:00,3854
7,273.83,0,0.06,5,23-12-2015,18:00:00,3854
7,272.59,0,0,1,23-12-2015,20:00:00,2303
7,271.82,0,0,1,23-12-2015,22:00:00,2069
7,270.77,0,0,1,24-12-2015,00:00:00,778
7,269.81,0,0,1,24-12-2015,02:00:00,374
7,269.44,0,0,1,24-12-2015,04:00:00,454
7,269.35,0,0,1,24-12-2015,06:00:00,2478
7,269.08,0,0,1,24-12-2015,08:00:00,2639
7,268.55,0,0,1,24-12-2015,10:00:00,3404
7,268.92,0,0,1,24-12-2015,12:00:00,4487
7,269.26,0,0,1,24-12-2015,13:00:00,4236
7,269.2,0,0,1,24-12-2015,15:00:00,4812
7,268.93,0,0,1,24-12-2015,16:00:00,4010
7,268.68,0,0,1,24-12-2015,19:00:00,2134
7,268.49,0,0,1,24-12-2015,20:00:00,2256
7,268.48,0,0,1,24-12-2015,21:00:00,2741
7,268.65,0,0,1,24-12-2015,23:00:00,1606
0,269.09,0,0,8,25-12-2015,00:00:00,894
7,269.29,0,0,1,25-12-2015,01:00:00,730
7,269.5,0,0,1,25-12-2015,02:00:00,311
7,269.71,0,0,1,25-12-2015,03:00:00,208
7,269.94,0,0,1,25-12-2015,04:00:00,171
7,270.17,0,0,1,25-12-2015,05:00:00,250
7,270.17,0,0,1,25-12-2015,06:00:00,481
7,270.57,0,0,4,25-12-2015,08:00:00,746
7,271.37,0,0,4,25-12-2015,09:00:00,1338
7,271.8,0,0,1,25-12-2015,10:00:00,1952
7,271.84,0,0,1,25-12-2015,12:00:00,2900
7,271.76,0,0,1,25-12-2015,13:00:00,2906
7,271.68,0,0,5,25-12-2015,15:00:00,3015
7,271.23,0,0,1,25-12-2015,16:00:00,2883
7,271.15,0,0,1,25-12-2015,17:00:00,2788
7,271.06,0,0,5,25-12-2015,19:00:00,2744
7,271.03,0,0,1,25-12-2015,21:00:00,2440
7,271.26,0,0,5,25-12-2015,22:00:00,1856
7,271.22,0,0,5,25-12-2015,23:00:00,1286
7,271.22,0,0,8,25-12-2015,23:00:00,1286
7,271.26,0,0,4,26-12-2015,00:00:00,765
7,271.26,0,0,8,26-12-2015,00:00:00,765
7,270.95,0,0,8,26-12-2015,01:00:00,420
